rep,selCoeff,pnps,pnps_alt,neutmuts,delmuts,m1muts,m2muts,m3muts
2,-0.001,0.653846,-0.209302,26,17,17,0,0
2,-0.01,0.615385,-0.238095,26,16,0,16,0
2,-0.1,0.290323,-0.55,31,9,0,0,9
2,-0.001,0.481481,-0.35,27,13,13,0,0
2,-0.01,0.28125,-0.560976,32,9,0,9,0
2,-0.1,0.108108,-0.804878,37,4,0,0,4
2,-0.001,0.677419,-0.192308,31,21,21,0,0
2,-0.01,0.333333,-0.5,24,8,0,8,0
2,-0.1,0.307692,-0.529412,26,8,0,0,8
2,-0.001,0.517241,-0.318182,29,15,15,0,0
2,-0.01,0.266667,-0.578947,15,4,0,4,0
2,-0.1,0.259259,-0.588235,27,7,0,0,7
2,-0.001,0.761905,-0.135135,21,16,16,0,0
2,-0.01,0.37931,-0.45,29,11,0,11,0
2,-0.1,0.24,-0.612903,25,6,0,0,6
2,-0.001,0.611111,-0.241379,18,11,11,0,0
2,-0.01,0.153846,-0.733333,26,4,0,4,0
2,-0.1,0.208333,-0.655172,24,5,0,0,5
2,-0.001,0.777778,-0.125,27,21,21,0,0
2,-0.01,0.222222,-0.636364,27,6,0,6,0
2,-0.1,0.4,-0.428571,30,12,0,0,12
2,-0.001,0.413793,-0.414634,29,12,12,0,0
2,-0.01,0.5,-0.333333,22,11,0,11,0
2,-0.1,0.09375,-0.828571,32,3,0,0,3
2,-0.001,0.869565,-0.0697674,23,20,20,0,0
2,-0.01,0.153846,-0.733333,39,6,0,6,0
2,-0.1,0.5,-0.333333,18,9,0,0,9
2,-0.001,0.518519,-0.317073,27,14,14,0,0
2,-0.01,0.5,-0.333333,30,15,0,15,0
2,-0.1,0.142857,-0.75,21,3,0,0,3
2,-0.001,0.464286,-0.365854,28,13,13,0,0
2,-0.01,0.684211,-0.1875,19,13,0,13,0
2,-0.1,0.380952,-0.448276,21,8,0,0,8
2,-0.001,0.695652,-0.179487,23,16,16,0,0
2,-0.01,0.243243,-0.608696,37,9,0,9,0
2,-0.1,0.3,-0.538462,30,9,0,0,9
2,-0.001,0.361111,-0.469388,36,13,13,0,0
2,-0.01,0.318182,-0.517241,22,7,0,7,0
2,-0.1,0.238095,-0.615385,21,5,0,0,5
2,-0.001,0.709677,-0.169811,31,22,22,0,0
2,-0.01,0.380952,-0.448276,21,8,0,8,0
2,-0.1,0.25,-0.6,28,7,0,0,7
2,-0.001,0.73913,-0.15,23,17,17,0,0
2,-0.01,0.391304,-0.4375,23,9,0,9,0
2,-0.1,0.222222,-0.636364,27,6,0,0,6
2,-0.001,0.482759,-0.348837,29,14,14,0,0
2,-0.01,0.5,-0.333333,22,11,0,11,0
2,-0.1,0.421053,-0.407407,19,8,0,0,8
2,-0.001,0.515152,-0.32,33,17,17,0,0
2,-0.01,0.347826,-0.483871,23,8,0,8,0
2,-0.1,0.108108,-0.804878,37,4,0,0,4
2,-0.001,0.451613,-0.377778,31,14,14,0,0
2,-0.01,0.242424,-0.609756,33,8,0,8,0
2,-0.1,0.131579,-0.767442,38,5,0,0,5
2,-0.001,0.62963,-0.227273,27,17,17,0,0
2,-0.01,0.285714,-0.555556,28,8,0,8,0
2,-0.1,0.103448,-0.8125,29,3,0,0,3
2,-0.001,0.583333,-0.263158,24,14,14,0,0
2,-0.01,0.264706,-0.581395,34,9,0,9,0
2,-0.1,0.210526,-0.652174,19,4,0,0,4
2,-0.001,0.5,-0.333333,26,13,13,0,0
2,-0.01,0.193548,-0.675676,31,6,0,6,0
2,-0.1,0.294118,-0.545455,17,5,0,0,5
2,-0.001,0.666667,-0.2,27,18,18,0,0
2,-0.01,0.407407,-0.421053,27,11,0,11,0
2,-0.1,0.269231,-0.575758,26,7,0,0,7
2,-0.001,0.538462,-0.3,26,14,14,0,0
2,-0.01,0.433333,-0.395349,30,13,0,13,0
2,-0.1,0.241379,-0.611111,29,7,0,0,7
2,-0.001,0.95,-0.025641,20,19,19,0,0
2,-0.01,0.368421,-0.461538,19,7,0,7,0
2,-0.1,0.15625,-0.72973,32,5,0,0,5
2,-0.001,0.655172,-0.208333,29,19,19,0,0
2,-0.01,0.206897,-0.657143,29,6,0,6,0
2,-0.1,0.428571,-0.4,21,9,0,0,9
2,-0.001,0.653846,-0.209302,26,17,17,0,0
2,-0.01,0.432432,-0.396226,37,16,0,16,0
2,-0.1,0.346154,-0.485714,26,9,0,0,9
2,-0.001,0.863636,-0.0731707,22,19,19,0,0
2,-0.01,0.666667,-0.2,27,18,0,18,0
2,-0.1,0.217391,-0.642857,23,5,0,0,5
2,-0.001,0.5,-0.333333,26,13,13,0,0
2,-0.01,0.434783,-0.393939,23,10,0,10,0
2,-0.1,0.333333,-0.5,21,7,0,0,7
2,-0.001,0.933333,-0.0344828,15,14,14,0,0
2,-0.01,0.535714,-0.302326,28,15,0,15,0
2,-0.1,0.352941,-0.478261,17,6,0,0,6
3,-0.001,0.40625,-0.422222,32,13,13,0,0
3,-0.01,0.318182,-0.517241,22,7,0,7,0
3,-0.1,0.34375,-0.488372,32,11,0,0,11
3,-0.001,0.30303,-0.534884,33,10,10,0,0
3,-0.01,0.321429,-0.513514,28,9,0,9,0
3,-0.1,0.0967742,-0.823529,31,3,0,0,3
3,-0.001,0.6875,-0.185185,32,22,22,0,0
3,-0.01,0.416667,-0.411765,24,10,0,10,0
3,-0.1,0.25,-0.6,28,7,0,0,7
3,-0.001,0.34375,-0.488372,32,11,11,0,0
3,-0.01,0.117647,-0.789474,34,4,0,4,0
3,-0.1,0.241379,-0.611111,29,7,0,0,7
3,-0.001,0.451613,-0.377778,31,14,14,0,0
3,-0.01,0.4,-0.428571,20,8,0,8,0
3,-0.1,0.208333,-0.655172,24,5,0,0,5
3,-0.001,0.666667,-0.2,18,12,12,0,0
3,-0.01,0.24,-0.612903,25,6,0,6,0
3,-0.1,0.227273,-0.62963,22,5,0,0,5
3,-0.001,0.375,-0.454545,32,12,12,0,0
3,-0.01,0.590909,-0.257143,22,13,0,13,0
3,-0.1,0.125,-0.777778,32,4,0,0,4
3,-0.001,0.351351,-0.48,37,13,13,0,0
3,-0.01,0.6,-0.25,25,15,0,15,0
3,-0.1,0.166667,-0.714286,30,5,0,0,5
3,-0.001,0.516129,-0.319149,31,16,16,0,0
3,-0.01,0.230769,-0.625,26,6,0,6,0
3,-0.1,0.25,-0.6,28,7,0,0,7
3,-0.001,0.5,-0.333333,30,15,15,0,0
3,-0.01,0.5,-0.333333,18,9,0,9,0
3,-0.1,0.103448,-0.8125,29,3,0,0,3
3,-0.001,0.526316,-0.310345,19,10,10,0,0
3,-0.01,0.321429,-0.513514,28,9,0,9,0
3,-0.1,0.444444,-0.384615,18,8,0,0,8
3,-0.001,0.285714,-0.555556,28,8,8,0,0
3,-0.01,0.619048,-0.235294,21,13,0,13,0
3,-0.1,0.1,-0.818182,20,2,0,0,2
3,-0.001,0.52,-0.315789,25,13,13,0,0
3,-0.01,0.481481,-0.35,27,13,0,13,0
3,-0.1,0.25,-0.6,24,6,0,0,6
3,-0.001,0.592593,-0.255814,27,16,16,0,0
3,-0.01,0.310345,-0.526316,29,9,0,9,0
3,-0.1,0.178571,-0.69697,28,5,0,0,5
3,-0.001,0.538462,-0.3,39,21,21,0,0
3,-0.01,0.5,-0.333333,24,12,0,12,0
3,-0.1,0.296296,-0.542857,27,8,0,0,8
3,-0.001,0.296296,-0.542857,27,8,8,0,0
3,-0.01,0.5,-0.333333,22,11,0,11,0
3,-0.1,0.227273,-0.62963,22,5,0,0,5
3,-0.001,0.8,-0.111111,30,24,24,0,0
3,-0.01,0.56,-0.282051,25,14,0,14,0
3,-0.1,0.2,-0.666667,25,5,0,0,5
3,-0.001,0.535714,-0.302326,28,15,15,0,0
3,-0.01,0.391304,-0.4375,23,9,0,9,0
3,-0.1,0.347826,-0.483871,23,8,0,0,8
3,-0.001,0.652174,-0.210526,23,15,15,0,0
3,-0.01,0.578947,-0.266667,19,11,0,11,0
3,-0.1,0.129032,-0.771429,31,4,0,0,4
3,-0.001,0.5625,-0.28,32,18,18,0,0
3,-0.01,0.461538,-0.368421,26,12,0,12,0
3,-0.1,0.185185,-0.6875,27,5,0,0,5
3,-0.001,0.692308,-0.181818,26,18,18,0,0
3,-0.01,0.5,-0.333333,26,13,0,13,0
3,-0.1,0.37037,-0.459459,27,10,0,0,10
3,-0.001,1.04167,0.0204082,24,25,25,0,0
3,-0.01,0.28,-0.5625,25,7,0,7,0
3,-0.1,0.2,-0.666667,30,6,0,0,6
3,-0.001,0.75,-0.142857,24,18,18,0,0
3,-0.01,0.55,-0.290323,20,11,0,11,0
3,-0.1,0.227273,-0.62963,44,10,0,0,10
3,-0.001,0.645161,-0.215686,31,20,20,0,0
3,-0.01,0.571429,-0.272727,28,16,0,16,0
