rep,selCoeff,pnps,pnps_alt,neutmuts,delmuts,m1muts,m2muts,m3muts
8,-0.1,0.545455,-0.294118,11,6,0,0,6
8,-0.001,1.17647,0.0810811,17,20,20,0,0
8,-0.01,0.75,-0.142857,12,9,0,9,0
8,-0.1,0.533333,-0.304348,15,8,0,0,8
8,-0.001,1.91667,0.314286,12,23,23,0,0
8,-0.01,1.25,0.111111,12,15,0,15,0
8,-0.1,0.470588,-0.36,17,8,0,0,8
8,-0.001,2.11111,0.357143,18,38,38,0,0
8,-0.01,0.555556,-0.285714,18,10,0,10,0
8,-0.1,0.318182,-0.517241,22,7,0,0,7
8,-0.001,1.21053,0.0952381,19,23,23,0,0
8,-0.01,1.04762,0.0232558,21,22,0,22,0
8,-0.1,0.615385,-0.238095,13,8,0,0,8
8,-0.001,1.53333,0.210526,15,23,23,0,0
8,-0.01,0.764706,-0.133333,17,13,0,13,0
8,-0.1,0.52381,-0.3125,21,11,0,0,11
8,-0.001,1.66667,0.25,12,20,20,0,0
8,-0.01,1.84615,0.297297,13,24,0,24,0
8,-0.1,0.681818,-0.189189,22,15,0,0,15
8,-0.001,1.9,0.310345,10,19,19,0,0
8,-0.01,2.2,0.375,10,22,0,22,0
8,-0.1,0.583333,-0.263158,12,7,0,0,7
8,-0.001,1.14286,0.0666667,14,16,16,0,0
8,-0.01,1.125,0.0588235,16,18,0,18,0
8,-0.1,0.5,-0.333333,12,6,0,0,6
8,-0.001,1.45833,0.186441,24,35,35,0,0
8,-0.01,1.55556,0.217391,9,14,0,14,0
8,-0.1,0.157895,-0.727273,19,3,0,0,3
8,-0.001,1.45,0.183673,20,29,29,0,0
8,-0.01,0.944444,-0.0285714,18,17,0,17,0
8,-0.1,0.24,-0.612903,25,6,0,0,6
8,-0.001,0.95,-0.025641,20,19,19,0,0
8,-0.01,1.18182,0.0833333,11,13,0,13,0
8,-0.1,0.692308,-0.181818,13,9,0,0,9
8,-0.001,2.8,0.473684,15,42,42,0,0
8,-0.01,1.16667,0.0769231,18,21,0,21,0
8,-0.1,0.5,-0.333333,10,5,0,0,5
8,-0.001,2.14286,0.363636,14,30,30,0,0
8,-0.01,2.0,0.333333,6,12,0,12,0
8,-0.1,0.125,-0.777778,16,2,0,0,2
8,-0.001,1.4,0.166667,15,21,21,0,0
8,-0.01,1.07692,0.037037,13,14,0,14,0
8,-0.1,0.130435,-0.769231,23,3,0,0,3
8,-0.001,0.944444,-0.0285714,18,17,17,0,0
8,-0.01,1.16667,0.0769231,12,14,0,14,0
8,-0.1,0.333333,-0.5,18,6,0,0,6
8,-0.001,2.5,0.428571,16,40,40,0,0
8,-0.01,1.66667,0.25,12,20,0,20,0
8,-0.1,0.5,-0.333333,14,7,0,0,7
8,-0.001,1.14286,0.0666667,14,16,16,0,0
8,-0.01,0.857143,-0.0769231,14,12,0,12,0
8,-0.1,1.0,0.0,11,11,0,0,11
8,-0.001,1.92857,0.317073,14,27,27,0,0
8,-0.01,1.0,0.0,15,15,0,15,0
8,-0.1,0.466667,-0.363636,15,7,0,0,7
8,-0.001,1.0,0.0,12,12,12,0,0
8,-0.01,1.3,0.130435,10,13,0,13,0
8,-0.1,0.45,-0.37931,20,9,0,0,9
8,-0.001,1.58824,0.227273,17,27,27,0,0
8,-0.01,1.0,0.0,17,17,0,17,0
8,-0.1,0.47619,-0.354839,21,10,0,0,10
8,-0.001,1.26316,0.116279,19,24,24,0,0
8,-0.01,1.71429,0.263158,14,24,0,24,0
8,-0.1,0.25,-0.6,20,5,0,0,5
8,-0.001,1.38889,0.162791,18,25,25,0,0
8,-0.01,0.666667,-0.2,21,14,0,14,0
8,-0.1,0.75,-0.142857,8,6,0,0,6
8,-0.001,1.3125,0.135135,16,21,21,0,0
8,-0.01,1.28571,0.125,14,18,0,18,0
8,-0.1,0.4375,-0.391304,16,7,0,0,7
8,-0.001,1.73684,0.269231,19,33,33,0,0
8,-0.01,1.0,0.0,13,13,0,13,0
8,-0.1,0.777778,-0.125,9,7,0,0,7
8,-0.001,3.11111,0.513514,9,28,28,0,0
8,-0.01,0.923077,-0.04,13,12,0,12,0
8,-0.1,0.333333,-0.5,21,7,0,0,7
8,-0.001,1.46667,0.189189,15,22,22,0,0
8,-0.01,0.764706,-0.133333,17,13,0,13,0
8,-0.1,0.526316,-0.310345,19,10,0,0,10
8,-0.001,1.33333,0.142857,21,28,28,0,0
8,-0.01,1.14286,0.0666667,14,16,0,16,0
8,-0.1,1.0,0.0,8,8,0,0,8
8,-0.001,0.923077,-0.04,26,24,24,0,0
8,-0.01,0.416667,-0.411765,24,10,0,10,0
8,-0.1,2.16667,0.368421,6,13,0,0,13
8,-0.001,1.41176,0.170732,17,24,24,0,0
8,-0.01,1.0,0.0,11,11,0,11,0
8,-0.1,0.642857,-0.217391,14,9,0,0,9
8,-0.001,1.3,0.130435,20,26,26,0,0
8,-0.01,0.75,-0.142857,16,12,0,12,0
8,-0.1,0.45,-0.37931,20,9,0,0,9
8,-0.001,1.46667,0.189189,15,22,22,0,0
8,-0.01,0.866667,-0.0714286,15,13,0,13,0
8,-0.1,1.33333,0.142857,6,8,0,0,8
8,-0.001,2.375,0.407407,16,38,38,0,0
8,-0.01,1.09091,0.0434783,11,12,0,12,0
8,-0.1,0.130435,-0.769231,23,3,0,0,3
8,-0.001,1.85714,0.3,14,26,26,0,0
8,-0.01,1.22222,0.1,9,11,0,11,0
8,-0.1,0.916667,-0.0434783,12,11,0,0,11
8,-0.001,0.85,-0.0810811,20,17,17,0,0
8,-0.01,1.33333,0.142857,15,20,0,20,0
8,-0.1,0.692308,-0.181818,13,9,0,0,9
8,-0.001,1.88889,0.307692,18,34,34,0,0
8,-0.01,1.28571,0.125,14,18,0,18,0
8,-0.1,0.357143,-0.473684,14,5,0,0,5
8,-0.001,1.92857,0.317073,14,27,27,0,0
8,-0.01,1.33333,0.142857,15,20,0,20,0
8,-0.1,0.666667,-0.2,15,10,0,0,10
8,-0.001,2.0,0.333333,11,22,22,0,0
8,-0.01,1.07143,0.0344828,14,15,0,15,0
8,-0.1,0.8125,-0.103448,16,13,0,0,13
8,-0.001,1.75,0.272727,20,35,35,0,0
8,-0.01,0.846154,-0.0833333,13,11,0,11,0
8,-0.1,0.454545,-0.375,11,5,0,0,5
8,-0.001,0.9375,-0.0322581,16,15,15,0,0
8,-0.01,0.722222,-0.16129,18,13,0,13,0
8,-0.1,0.35,-0.481481,20,7,0,0,7
8,-0.001,1.05,0.0243902,20,21,21,0,0
8,-0.01,0.9,-0.0526316,20,18,0,18,0
8,-0.1,0.916667,-0.0434783,12,11,0,0,11
8,-0.001,1.78947,0.283019,19,34,34,0,0
8,-0.01,1.23077,0.103448,13,16,0,16,0
8,-0.1,0.466667,-0.363636,15,7,0,0,7
8,-0.001,1.61538,0.235294,13,21,21,0,0
8,-0.01,1.0,0.0,12,12,0,12,0
8,-0.1,0.05,-0.904762,20,1,0,0,1
8,-0.001,6.0,0.714286,4,24,24,0,0
8,-0.01,1.5,0.2,10,15,0,15,0
8,-0.1,0.352941,-0.478261,17,6,0,0,6
8,-0.001,1.5625,0.219512,16,25,25,0,0
8,-0.01,1.13333,0.0625,15,17,0,17,0
8,-0.1,0.315789,-0.52,19,6,0,0,6
8,-0.001,1.0,0.0,14,14,14,0,0
8,-0.01,0.428571,-0.4,14,6,0,6,0
8,-0.1,0.5,-0.333333,10,5,0,0,5
8,-0.001,0.764706,-0.133333,17,13,13,0,0
8,-0.01,1.25,0.111111,8,10,0,10,0
8,-0.1,0.833333,-0.0909091,12,10,0,0,10
8,-0.001,2.66667,0.454545,12,32,32,0,0
8,-0.01,1.125,0.0588235,8,9,0,9,0
8,-0.1,0.666667,-0.2,12,8,0,0,8
8,-0.001,1.11111,0.0526316,18,20,20,0,0
8,-0.01,0.333333,-0.5,15,5,0,5,0
8,-0.1,0.7,-0.176471,10,7,0,0,7
8,-0.001,1.5,0.2,12,18,18,0,0
8,-0.01,0.882353,-0.0625,17,15,0,15,0
8,-0.1,0.315789,-0.52,19,6,0,0,6
8,-0.001,1.61905,0.236364,21,34,34,0,0
8,-0.01,2.16667,0.368421,12,26,0,26,0
8,-0.1,0.6,-0.25,15,9,0,0,9
8,-0.001,2.0,0.333333,9,18,18,0,0
8,-0.01,0.461538,-0.368421,13,6,0,6,0
8,-0.1,0.727273,-0.157895,11,8,0,0,8
8,-0.001,1.0,0.0,26,26,26,0,0
8,-0.01,1.21429,0.0967742,14,17,0,17,0
8,-0.1,1.0,0.0,9,9,0,0,9
8,-0.001,1.63158,0.24,19,31,31,0,0
8,-0.01,0.565217,-0.277778,23,13,0,13,0
8,-0.1,0.2,-0.666667,15,3,0,0,3
8,-0.001,1.0,0.0,15,15,15,0,0
8,-0.01,1.13333,0.0625,15,17,0,17,0
8,-0.1,0.411765,-0.416667,17,7,0,0,7
8,-0.001,2.28571,0.391304,14,32,32,0,0
8,-0.01,1.22727,0.102041,22,27,0,27,0
8,-0.1,0.466667,-0.363636,15,7,0,0,7
8,-0.001,2.0,0.333333,14,28,28,0,0
8,-0.01,1.14286,0.0666667,7,8,0,8,0
8,-0.1,0.6,-0.25,10,6,0,0,6
8,-0.001,3.14286,0.517241,7,22,22,0,0
8,-0.01,0.833333,-0.0909091,12,10,0,10,0
8,-0.1,1.16667,0.0769231,6,7,0,0,7
8,-0.001,3.09091,0.511111,11,34,34,0,0
8,-0.01,0.769231,-0.130435,13,10,0,10,0
8,-0.1,0.181818,-0.692308,22,4,0,0,4
8,-0.001,1.53333,0.210526,15,23,23,0,0
8,-0.01,0.9,-0.0526316,20,18,0,18,0
8,-0.1,0.428571,-0.4,14,6,0,0,6
8,-0.001,1.94737,0.321429,19,37,37,0,0
8,-0.01,1.45455,0.185185,11,16,0,16,0
8,-0.1,0.352941,-0.478261,17,6,0,0,6
8,-0.001,1.33333,0.142857,27,36,36,0,0
8,-0.01,1.58333,0.225806,12,19,0,19,0
8,-0.1,0.409091,-0.419355,22,9,0,0,9
8,-0.001,2.0,0.333333,15,30,30,0,0
8,-0.01,0.944444,-0.0285714,18,17,0,17,0
8,-0.1,0.5,-0.333333,18,9,0,0,9
8,-0.001,2.35714,0.404255,14,33,33,0,0
8,-0.01,0.764706,-0.133333,17,13,0,13,0
8,-0.1,0.416667,-0.411765,12,5,0,0,5
8,-0.001,1.52381,0.207547,21,32,32,0,0
8,-0.01,0.875,-0.0666667,16,14,0,14,0
8,-0.1,0.461538,-0.368421,13,6,0,0,6
8,-0.001,1.64286,0.243243,14,23,23,0,0
8,-0.01,1.41667,0.172414,12,17,0,17,0
8,-0.1,0.454545,-0.375,11,5,0,0,5
8,-0.001,2.0,0.333333,16,32,32,0,0
8,-0.01,1.29412,0.128205,17,22,0,22,0
8,-0.1,0.222222,-0.636364,18,4,0,0,4
8,-0.001,0.954545,-0.0232558,22,21,21,0,0
8,-0.01,0.944444,-0.0285714,18,17,0,17,0
8,-0.1,0.318182,-0.517241,22,7,0,0,7
8,-0.001,2.06667,0.347826,15,31,31,0,0
8,-0.01,0.5625,-0.28,16,9,0,9,0
8,-0.1,1.0,0.0,13,13,0,0,13
8,-0.001,1.69231,0.257143,13,22,22,0,0
8,-0.01,1.06667,0.0322581,15,16,0,16,0
8,-0.1,0.625,-0.230769,8,5,0,0,5
8,-0.001,1.52941,0.209302,17,26,26,0,0
8,-0.01,0.875,-0.0666667,16,14,0,14,0
8,-0.1,0.5625,-0.28,16,9,0,0,9
8,-0.001,2.91667,0.489362,12,35,35,0,0
8,-0.01,0.882353,-0.0625,17,15,0,15,0
8,-0.1,0.666667,-0.2,15,10,0,0,10
9,-0.001,1.52941,0.209302,17,26,26,0,0
9,-0.01,0.772727,-0.128205,22,17,0,17,0
9,-0.1,0.714286,-0.166667,14,10,0,0,10
9,-0.001,2.14286,0.363636,14,30,30,0,0
9,-0.01,1.26316,0.116279,19,24,0,24,0
9,-0.1,0.571429,-0.272727,21,12,0,0,12
9,-0.001,1.4375,0.179487,16,23,23,0,0
9,-0.01,0.833333,-0.0909091,12,10,0,10,0
9,-0.1,0.357143,-0.473684,14,5,0,0,5
9,-0.001,1.63158,0.24,19,31,31,0,0
9,-0.01,0.375,-0.454545,16,6,0,6,0
9,-0.1,0.277778,-0.565217,18,5,0,0,5
9,-0.001,1.10526,0.05,19,21,21,0,0
9,-0.01,0.928571,-0.037037,14,13,0,13,0
9,-0.1,0.227273,-0.62963,22,5,0,0,5
9,-0.001,3.1,0.512195,10,31,31,0,0
9,-0.01,1.25,0.111111,20,25,0,25,0
9,-0.1,0.466667,-0.363636,15,7,0,0,7
9,-0.001,1.375,0.157895,16,22,22,0,0
9,-0.01,0.736842,-0.151515,19,14,0,14,0
9,-0.1,0.642857,-0.217391,14,9,0,0,9
9,-0.001,3.22222,0.526316,9,29,29,0,0
9,-0.01,1.25,0.111111,12,15,0,15,0
9,-0.1,0.25,-0.6,24,6,0,0,6
9,-0.001,1.6087,0.233333,23,37,37,0,0
9,-0.01,0.933333,-0.0344828,15,14,0,14,0
9,-0.1,0.545455,-0.294118,11,6,0,0,6
9,-0.001,3.42857,0.548387,7,24,24,0,0
9,-0.01,0.315789,-0.52,19,6,0,6,0
9,-0.1,0.5,-0.333333,12,6,0,0,6
9,-0.001,2.55556,0.4375,9,23,23,0,0
9,-0.01,2.0,0.333333,11,22,0,22,0
9,-0.1,0.363636,-0.466667,11,4,0,0,4
9,-0.001,1.10526,0.05,19,21,21,0,0
9,-0.01,0.888889,-0.0588235,18,16,0,16,0
9,-0.1,0.363636,-0.466667,11,4,0,0,4
9,-0.001,2.14286,0.363636,7,15,15,0,0
9,-0.01,0.714286,-0.166667,14,10,0,10,0
9,-0.1,0.5,-0.333333,16,8,0,0,8
9,-0.001,1.81818,0.290323,11,20,20,0,0
9,-0.01,1.58333,0.225806,12,19,0,19,0
9,-0.1,0.625,-0.230769,16,10,0,0,10
9,-0.001,2.77778,0.470588,9,25,25,0,0
9,-0.01,0.409091,-0.419355,22,9,0,9,0
9,-0.1,0.4,-0.428571,15,6,0,0,6
9,-0.001,2.36364,0.405405,11,26,26,0,0
9,-0.01,0.823529,-0.0967742,17,14,0,14,0
9,-0.1,0.9,-0.0526316,10,9,0,0,9
9,-0.001,1.76923,0.277778,13,23,23,0,0
9,-0.01,1.5,0.2,6,9,0,9,0
9,-0.1,0.642857,-0.217391,14,9,0,0,9
9,-0.001,1.0,0.0,15,15,15,0,0
9,-0.01,1.14286,0.0666667,14,16,0,16,0
9,-0.1,0.411765,-0.416667,17,7,0,0,7
9,-0.001,1.88235,0.306122,17,32,32,0,0
9,-0.01,1.42857,0.176471,14,20,0,20,0
9,-0.1,0.166667,-0.714286,12,2,0,0,2
9,-0.001,1.14286,0.0666667,21,24,24,0,0
9,-0.01,0.304348,-0.533333,23,7,0,7,0
9,-0.1,0.5,-0.333333,16,8,0,0,8
9,-0.001,1.4,0.166667,15,21,21,0,0
9,-0.01,2.1,0.354839,10,21,0,21,0
9,-0.1,0.777778,-0.125,9,7,0,0,7
9,-0.001,1.5,0.2,10,15,15,0,0
9,-0.01,2.09091,0.352941,11,23,0,23,0
9,-0.1,0.6,-0.25,10,6,0,0,6
9,-0.001,1.04348,0.0212766,23,24,24,0,0
9,-0.01,1.11111,0.0526316,18,20,0,20,0
9,-0.1,0.444444,-0.384615,18,8,0,0,8
9,-0.001,2.08333,0.351351,12,25,25,0,0
9,-0.01,1.13333,0.0625,15,17,0,17,0
9,-0.1,0.526316,-0.310345,19,10,0,0,10
9,-0.001,0.821429,-0.0980392,28,23,23,0,0
9,-0.01,1.0,0.0,11,11,0,11,0
9,-0.1,0.888889,-0.0588235,9,8,0,0,8
9,-0.001,0.9375,-0.0322581,16,15,15,0,0
9,-0.01,1.2,0.0909091,10,12,0,12,0
9,-0.1,0.3125,-0.52381,16,5,0,0,5
9,-0.001,1.58824,0.227273,17,27,27,0,0
9,-0.01,0.933333,-0.0344828,15,14,0,14,0
9,-0.1,0.7,-0.176471,10,7,0,0,7
9,-0.001,1.83333,0.294118,12,22,22,0,0
9,-0.01,0.916667,-0.0434783,12,11,0,11,0
9,-0.1,0.333333,-0.5,15,5,0,0,5
9,-0.001,1.41667,0.172414,12,17,17,0,0
9,-0.01,0.47619,-0.354839,21,10,0,10,0
9,-0.1,0.833333,-0.0909091,12,10,0,0,10
9,-0.001,1.11111,0.0526316,18,20,20,0,0
9,-0.01,1.0,0.0,13,13,0,13,0
9,-0.1,1.09091,0.0434783,11,12,0,0,12
9,-0.001,1.8,0.285714,10,18,18,0,0
9,-0.01,0.714286,-0.166667,14,10,0,10,0
9,-0.1,0.583333,-0.263158,12,7,0,0,7
9,-0.001,2.35294,0.403509,17,40,40,0,0
9,-0.01,0.333333,-0.5,21,7,0,7,0
9,-0.1,0.318182,-0.517241,22,7,0,0,7
9,-0.001,1.36842,0.155556,19,26,26,0,0
9,-0.01,1.23077,0.103448,13,16,0,16,0
9,-0.1,0.933333,-0.0344828,15,14,0,0,14
9,-0.001,1.35294,0.15,17,23,23,0,0
9,-0.01,0.642857,-0.217391,14,9,0,9,0
9,-0.1,0.789474,-0.117647,19,15,0,0,15
9,-0.001,1.35294,0.15,17,23,23,0,0
9,-0.01,1.63636,0.241379,11,18,0,18,0
9,-0.1,0.5,-0.333333,22,11,0,0,11
9,-0.001,1.91667,0.314286,12,23,23,0,0
9,-0.01,2.11111,0.357143,9,19,0,19,0
9,-0.1,0.583333,-0.263158,12,7,0,0,7
9,-0.001,1.57143,0.222222,14,22,22,0,0
9,-0.01,1.58333,0.225806,12,19,0,19,0
9,-0.1,0.454545,-0.375,11,5,0,0,5
9,-0.001,1.83333,0.294118,18,33,33,0,0
9,-0.01,1.33333,0.142857,12,16,0,16,0
9,-0.1,0.352941,-0.478261,17,6,0,0,6
9,-0.001,1.65,0.245283,20,33,33,0,0
9,-0.01,1.21053,0.0952381,19,23,0,23,0
9,-0.1,0.291667,-0.548387,24,7,0,0,7
9,-0.001,1.0,0.0,19,19,19,0,0
9,-0.01,1.16667,0.0769231,12,14,0,14,0
9,-0.1,0.555556,-0.285714,18,10,0,0,10
9,-0.001,3.0,0.5,15,45,45,0,0
9,-0.01,0.941176,-0.030303,17,16,0,16,0
9,-0.1,0.923077,-0.04,13,12,0,0,12
9,-0.001,2.27273,0.388889,11,25,25,0,0
9,-0.01,1.27273,0.12,11,14,0,14,0
9,-0.1,0.272727,-0.571429,11,3,0,0,3
9,-0.001,1.28571,0.125,14,18,18,0,0
9,-0.01,1.27273,0.12,11,14,0,14,0
9,-0.1,0.192308,-0.677419,26,5,0,0,5
9,-0.001,1.0,0.0,18,18,18,0,0
9,-0.01,1.54545,0.214286,11,17,0,17,0
9,-0.1,0.785714,-0.12,14,11,0,0,11
9,-0.001,1.88235,0.306122,17,32,32,0,0
9,-0.01,1.6,0.230769,10,16,0,16,0
9,-0.1,0.714286,-0.166667,14,10,0,0,10
9,-0.001,1.25,0.111111,12,15,15,0,0
9,-0.01,0.823529,-0.0967742,17,14,0,14,0
9,-0.1,0.307692,-0.529412,13,4,0,0,4
9,-0.001,2.30769,0.395349,13,30,30,0,0
9,-0.01,0.705882,-0.172414,17,12,0,12,0
9,-0.1,0.625,-0.230769,16,10,0,0,10
9,-0.001,1.72727,0.266667,11,19,19,0,0
9,-0.01,1.08333,0.04,12,13,0,13,0
9,-0.1,0.266667,-0.578947,15,4,0,0,4
9,-0.001,1.9375,0.319149,16,31,31,0,0
9,-0.01,0.684211,-0.1875,19,13,0,13,0
9,-0.1,0.380952,-0.448276,21,8,0,0,8
9,-0.001,1.36842,0.155556,19,26,26,0,0
9,-0.01,1.26667,0.117647,15,19,0,19,0
9,-0.1,0.647059,-0.214286,17,11,0,0,11
9,-0.001,1.4,0.166667,15,21,21,0,0
9,-0.01,0.882353,-0.0625,17,15,0,15,0
9,-0.1,0.583333,-0.263158,12,7,0,0,7
9,-0.001,1.27778,0.121951,18,23,23,0,0
9,-0.01,1.06667,0.0322581,15,16,0,16,0
9,-0.1,0.352941,-0.478261,17,6,0,0,6
9,-0.001,1.47059,0.190476,17,25,25,0,0
9,-0.01,0.933333,-0.0344828,15,14,0,14,0
9,-0.1,0.461538,-0.368421,13,6,0,0,6
9,-0.001,2.0,0.333333,10,20,20,0,0
9,-0.01,0.894737,-0.0555556,19,17,0,17,0
9,-0.1,0.277778,-0.565217,18,5,0,0,5
9,-0.001,1.6875,0.255814,16,27,27,0,0
9,-0.01,0.8,-0.111111,15,12,0,12,0
9,-0.1,0.578947,-0.266667,19,11,0,0,11
9,-0.001,1.63158,0.24,19,31,31,0,0
9,-0.01,0.947368,-0.027027,19,18,0,18,0
9,-0.1,1.42857,0.176471,7,10,0,0,10
9,-0.001,0.730769,-0.155556,26,19,19,0,0
9,-0.01,0.454545,-0.375,22,10,0,10,0
9,-0.1,1.2,0.0909091,10,12,0,0,12
9,-0.001,1.23529,0.105263,17,21,21,0,0
9,-0.01,1.25,0.111111,12,15,0,15,0
9,-0.1,0.833333,-0.0909091,12,10,0,0,10
9,-0.001,1.42105,0.173913,19,27,27,0,0
9,-0.01,1.16667,0.0769231,12,14,0,14,0
9,-0.1,0.380952,-0.448276,21,8,0,0,8
9,-0.001,1.31579,0.136364,19,25,25,0,0
9,-0.01,1.0,0.0,12,12,0,12,0
9,-0.1,0.666667,-0.2,9,6,0,0,6
9,-0.001,2.42857,0.416667,14,34,34,0,0
9,-0.01,1.0,0.0,13,13,0,13,0
9,-0.1,0.347826,-0.483871,23,8,0,0,8
9,-0.001,1.73333,0.268293,15,26,26,0,0
9,-0.01,1.27273,0.12,11,14,0,14,0
9,-0.1,0.428571,-0.4,14,6,0,0,6
9,-0.001,0.545455,-0.294118,22,12,12,0,0
9,-0.01,0.923077,-0.04,13,12,0,12,0
9,-0.1,0.3125,-0.52381,16,5,0,0,5
9,-0.001,1.72222,0.265306,18,31,31,0,0
9,-0.01,1.27273,0.12,11,14,0,14,0
9,-0.1,0.294118,-0.545455,17,5,0,0,5
9,-0.001,1.61111,0.234043,18,29,29,0,0
9,-0.01,1.0,0.0,11,11,0,11,0
9,-0.1,0.5,-0.333333,12,6,0,0,6
9,-0.001,2.0,0.333333,13,26,26,0,0
9,-0.01,0.75,-0.142857,12,9,0,9,0
9,-0.1,0.411765,-0.416667,17,7,0,0,7
9,-0.001,2.11765,0.358491,17,36,36,0,0
9,-0.01,0.444444,-0.384615,18,8,0,8,0
9,-0.1,0.333333,-0.5,12,4,0,0,4
9,-0.001,1.05556,0.027027,18,19,19,0,0
9,-0.01,0.952381,-0.0243902,21,20,0,20,0
9,-0.1,0.238095,-0.615385,21,5,0,0,5
9,-0.001,1.0,0.0,21,21,21,0,0
9,-0.01,1.14286,0.0666667,14,16,0,16,0
9,-0.1,0.888889,-0.0588235,9,8,0,0,8
9,-0.001,1.94737,0.321429,19,37,37,0,0
9,-0.01,0.823529,-0.0967742,17,14,0,14,0
9,-0.1,0.277778,-0.565217,18,5,0,0,5
9,-0.001,1.69231,0.257143,13,22,22,0,0
9,-0.01,1.55556,0.217391,9,14,0,14,0
9,-0.1,0.333333,-0.5,18,6,0,0,6
9,-0.001,5.6,0.69697,5,28,28,0,0
9,-0.01,1.2,0.0909091,10,12,0,12,0
9,-0.1,0.368421,-0.461538,19,7,0,0,7
9,-0.001,1.35714,0.151515,14,19,19,0,0
9,-0.01,1.15385,0.0714286,13,15,0,15,0
9,-0.1,0.333333,-0.5,21,7,0,0,7
9,-0.001,0.875,-0.0666667,16,14,14,0,0
9,-0.01,0.6,-0.25,15,9,0,9,0
9,-0.1,0.0909091,-0.833333,11,1,0,0,1
9,-0.001,1.125,0.0588235,16,18,18,0,0
9,-0.01,2.0,0.333333,5,10,0,10,0
9,-0.1,0.5,-0.333333,10,5,0,0,5
9,-0.001,2.75,0.466667,12,33,33,0,0
9,-0.01,1.5,0.2,6,9,0,9,0
9,-0.1,0.428571,-0.4,14,6,0,0,6
9,-0.001,1.15,0.0697674,20,23,23,0,0
9,-0.01,0.642857,-0.217391,14,9,0,9,0
9,-0.1,0.7,-0.176471,10,7,0,0,7
9,-0.001,2.0,0.333333,11,22,22,0,0
9,-0.01,0.578947,-0.266667,19,11,0,11,0
9,-0.1,0.375,-0.454545,16,6,0,0,6
9,-0.001,1.84211,0.296296,19,35,35,0,0
9,-0.01,2.15385,0.365854,13,28,0,28,0
9,-0.1,0.5,-0.333333,16,8,0,0,8
9,-0.001,1.71429,0.263158,14,24,24,0,0
9,-0.01,0.705882,-0.172414,17,12,0,12,0
9,-0.1,0.642857,-0.217391,14,9,0,0,9
9,-0.001,0.73913,-0.15,23,17,17,0,0
9,-0.01,1.23077,0.103448,13,16,0,16,0
9,-0.1,1.33333,0.142857,9,12,0,0,12
9,-0.001,1.3,0.130435,20,26,26,0,0
9,-0.01,0.85,-0.0810811,20,17,0,17,0
9,-0.1,0.666667,-0.2,12,8,0,0,8
9,-0.001,1.13333,0.0625,15,17,17,0,0
9,-0.01,0.933333,-0.0344828,15,14,0,14,0
9,-0.1,0.25,-0.6,20,5,0,0,5
9,-0.001,0.894737,-0.0555556,19,17,17,0,0
9,-0.01,1.21053,0.0952381,19,23,0,23,0
9,-0.1,0.222222,-0.636364,18,4,0,0,4
9,-0.001,1.625,0.238095,16,26,26,0,0
9,-0.01,0.6,-0.25,10,6,0,6,0
9,-0.1,0.666667,-0.2,12,8,0,0,8
9,-0.001,2.85714,0.481481,7,20,20,0,0
9,-0.01,0.666667,-0.2,15,10,0,10,0
9,-0.1,2.25,0.384615,4,9,0,0,9
9,-0.001,4.28571,0.621622,7,30,30,0,0
9,-0.01,1.14286,0.0666667,14,16,0,16,0
9,-0.1,0.111111,-0.8,18,2,0,0,2
9,-0.001,2.15385,0.365854,13,28,28,0,0
9,-0.01,1.16667,0.0769231,18,21,0,21,0
9,-0.1,0.461538,-0.368421,13,6,0,0,6
9,-0.001,1.6,0.230769,20,32,32,0,0
9,-0.01,1.3,0.130435,10,13,0,13,0
9,-0.1,0.444444,-0.384615,18,8,0,0,8
9,-0.001,1.17241,0.0793651,29,34,34,0,0
9,-0.01,2.4,0.411765,10,24,0,24,0
9,-0.1,0.173913,-0.703704,23,4,0,0,4
9,-0.001,1.55556,0.217391,18,28,28,0,0
9,-0.01,0.666667,-0.2,15,10,0,10,0
9,-0.1,0.444444,-0.384615,18,8,0,0,8
9,-0.001,2.21429,0.377778,14,31,31,0,0
9,-0.01,0.625,-0.230769,16,10,0,10,0
9,-0.1,0.642857,-0.217391,14,9,0,0,9
9,-0.001,1.29412,0.128205,17,22,22,0,0
9,-0.01,1.30769,0.133333,13,17,0,17,0
9,-0.1,0.466667,-0.363636,15,7,0,0,7
9,-0.001,1.25,0.111111,16,20,20,0,0
9,-0.01,1.5,0.2,10,15,0,15,0
9,-0.1,0.357143,-0.473684,14,5,0,0,5
9,-0.001,1.875,0.304348,16,30,30,0,0
9,-0.01,1.5,0.2,16,24,0,24,0
9,-0.1,0.5,-0.333333,20,10,0,0,10
9,-0.001,1.31579,0.136364,19,25,25,0,0
9,-0.01,1.0,0.0,17,17,0,17,0
9,-0.1,0.285714,-0.555556,21,6,0,0,6
9,-0.001,2.58333,0.44186,12,31,31,0,0
9,-0.01,1.0,0.0,16,16,0,16,0
9,-0.1,0.7,-0.176471,10,7,0,0,7
9,-0.001,2.0,0.333333,11,22,22,0,0
9,-0.01,0.909091,-0.047619,11,10,0,10,0
9,-0.1,1.5,0.2,10,15,0,0,15
9,-0.001,1.5,0.2,18,27,27,0,0
9,-0.01,1.21053,0.0952381,19,23,0,23,0
9,-0.1,0.411765,-0.416667,17,7,0,0,7
9,-0.001,1.88235,0.306122,17,32,32,0,0
9,-0.01,1.16667,0.0769231,18,21,0,21,0
